key,author,date,stars,title,helpful_yes,helpful_no,text,taste,ingredients,texture,likes
33_hd,Kaykay,2020-02-15,5,Amazing!,0,0,My new favorite ice cream flavor! I crave this and find it irresistible!,5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,High Quality Ingredients,Indulgent,Simply Rewarding"
33_hd,Jen25,2020-02-23,5,Amazing!!!,0,0,"This is now in my top 5 faves, its so creamy and the flavor is delish!",5.0,5.0,5.0,"Perfectly Balanced Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
33_hd,Sherry15,2020-05-06,5,Decadent treat,0,0,I love this ice cream. My only complaint is when the pint is empty.,5.0,5.0,5.0,"Perfectly Balanced Flavor,High Quality Ingredients,Indulgent,Creamy Texture"
33_hd,,2019-11-25,5,Love the spirit,0,0,I really like the combination of the spirit and ice cream together.,5.0,5.0,5.0,Interesting Flavor
33_hd,Mommabearkb73,2020-05-04,5,Heaven in carton,0,0,This stuff is absolutely amazing!! I’m totally not sharing!!,5.0,5.0,5.0,"Interesting Flavor,Indulgent"
33_hd,dane,2020-03-19,5,best ice cream flavor ever hands down,0,0,this ice cream has ruined me for all others in the best way.,5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
33_hd,shark,2019-05-17,5,AWESOME,0,0,3 words to describe this product: AWESOME AWESOME AWESOME,5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,Simply Rewarding"
33_hd,Hector,2019-10-05,5,my favorite taste great,0,0,this is a special ice cream smooth and super tasty,5.0,5.0,5.0,"Perfectly Balanced Flavor,Creamy Texture,Simply Rewarding"
34_hd,Gabe,2019-11-01,5,Please Re-Stock,3,0,"Alright, I'm going to be very honest about this review. I cannot express how delicious this Lemon Sorbet is to me and my daughter. When I come home from a hard days work and I see Lemon Sorbet in the freezer, I am thankful of this little carton of awesomeness and delicious desert. I am very disappointed that I have not had any lemon sorbet in 3 months, please restock at the Albertson's in Fallbrook, California (on Ammunition Rd) thank you.",5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
34_hd,NoCowsForMe,2020-05-19,5,Sooooo good,9,2,"Anyone who can't eat dairy this is PERFECT for you. It's even better than the almond, coconut, and cashew milk ice creams I've tried and it's a lot cheaper than those as well. It's super creamy just like ice cream but without the dairy.",5.0,5.0,5.0,
34_hd,David,2017-06-05,5,Nice refreshing lemon flavor.,4,0,I just ate my first scoop of lemon sorbet. I would recommend it to anyone who likes lemon flavor or anyone who is looking for a refreshing treat during the summer.,5.0,5.0,5.0,
34_hd,Bridget,2017-01-25,5,Perfection,6,2,"Smooth, creamy consistency and a flavor that is not overly tart but is pure perfection.",5.0,5.0,5.0,
34_hd,Hgirl,2018-06-13,5,My all time favorite,4,1,"This is my ultimate favorite flavor. Its light but satisfying, sour but sweet, icey but smooth. Basically it’s perfect! Best refresher on a hit day or light dessert after dinner",5.0,5.0,5.0,
34_hd,Francine,2020-09-13,5,Best lemon sorbet ever-accept no substitutes!,0,0,"On the one hand this is the best lemon sorbet I've ever had in my life! Refreshing, lemony, cooling, with just a hint of spice or flavor in some way that perks it up perfectly! However it was always difficult to find--and lately in the past couple of months, I can't even get it at the stores I normally get it from. And they don't even know when will be able to get any back in stock, as I've asked multiple times. Then I looked up the HG website here for what stores carry them, and made phone calls to all that I was able to that were checking stock, and none of them had any nor knew anything about it. I even tried Instacart, nothing. Hello, Häagen-Dazs--please let me know if this amazing flavor is being discontinued, or what the issue is!!",5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,High Quality Ingredients,Simply Rewarding"
34_hd,Jewelz,2017-08-22,5,Favorite for 15 years,3,1,Been my favorite ice cream since I was 10. The new packing seems to have exponentially better texture. So silky and tart.,5.0,3.0,5.0,
34_hd,ashes1987rt,2018-02-02,5,ohhhh lemon sweet lemon,3,1,"the lemon sorbet is my absolute FAVE!!! its a sweet tart and cleanses the palate and so very refreshing and light, cant wait to have more",5.0,5.0,5.0,
34_hd,Tanj59,2019-04-21,5,One of my favorite,3,2,"I truly enjoy the zesty lemon, I put in my moscato and it's so good. I buy the sweet sparkling white moscato add 2 to 3 tablespoons and sip very slowly and while I'm sipping I would stop take my spoon and eat the ice cream it's the best tasting ice wine that I ever had. I do recommend this if you're not 21 years old",5.0,5.0,5.0,
34_hd,Carmen60,2019-08-01,5,Refreshing!,1,0,Wonderful taste and so creamy! I eat a scoop every day.,5.0,5.0,5.0,Creamy Texture
34_hd,PatS,2020-04-08,5,Perfect!,0,0,I recently discovered this flavor. While searching for the perfect quarantine snack. This does not disappoint you. It is the perfect balance of sweet n lemony tart. I always eat almost the whole pint at once (something I never do). However this is so light n smooth. It just slides down your throat like a refreshing frozen lemonade on a hot day. I’m in love with this flavor.,5.0,5.0,5.0,
34_hd,SMI10,2020-06-15,5,WE NEED MORE!!!!,0,0,"This is the only ""ice cream"" that my husband will eat! He is so obsessed with this amazing sorbet that we have gone from store to store looking for it in our town! Every single trip we make to the grocery store we look for it, but recently it has been out of stock. We cannot wait for it to come back into stock because this is honestly the BEST lemon sorbet ever!",5.0,5.0,5.0,"Perfectly Balanced Flavor,Indulgent,Simply Rewarding"
34_hd,Beawalnut,2020-05-15,2,The very best Sorbet ...why is it impossible buy ?,0,0,"This is the very best Sorbet, has the perfect balance of flavors and texture. There is no odd aftertaste that other brands of sorbet have. However..there is a huge problem as is impossible to find, the grocers stock their own off brand sorbet in place of this superior product, while stocking most Haagen-Dazs icecream flavors...the Sorbets are not offered",5.0,5.0,5.0,Perfectly Balanced Flavor
34_hd,Kvite7,2020-04-19,5,My favorite sorbet,0,0,"I'm a sorbet lover but the lemon one is just WOW. Its refreshing, delicious, and satisfies my sweet tooth every time. Unfortunately, I can almost never find it - there was only one at the store! Not sure why there seems to always be an availability issue, but if you guys had a list of which stores have what flavors that would be helpful.",5.0,5.0,5.0,
34_hd,Sally 2017,2017-03-05,4,Natural Taste!,1,2,"It's my first time to try lemon sorbet.It's smoothie ,and the taste just like the fresh lemon front of you.Recommend it!",4.0,4.0,4.0,
34_hd,Nicholas NY,2020-04-07,5,Great tasting juicy and healthy,0,0,I enjoy the flavor and the juicy lemons filled with electrolytes. My only question is why did they use corn oil as an ingredient.,5.0,4.0,5.0,"Interesting Flavor,High Quality Ingredients,Creamy Texture,Simply Rewarding"
34_hd,JZZE1,2020-05-13,5,"great, refreshing lemony taste",0,0,"Helped get me through the hot flashes. But if you REALLY wanna make me happy, BRING BACK BOYSENBERRY!!!!",5.0,5.0,5.0,"Indulgent,Creamy Texture,Simply Rewarding"
35_hd,Annegee12345,2020-04-21,1,No raspberry sauce?,9,0,"I thought this looked amazing. Decided to splurge since we’re on lockdown and I needed a treat. While the layers in the ice cream tasted ok, there wasn’t a raspberry sauce layer. Bummer.",2.0,3.0,4.0,
35_hd,Lunafleur,2018-04-17,5,One of the best!,11,1,"My whole family used to avoid the trios because of how nearly all of them contain chocolate ice cream or caramel. Chocolate ice cream has always been too sweet for my family’s liking, and even as a child (currently 21) I leaned towards fruity or nutty flavors. Mango was my family’s absolute favorite and we were thrilled when Haagendaz started producing it again recently. But this ice cream is the PERFECT blend of zesty and sweet. The lemon ice cream adds a certain depth and refreshment that the other flavors don’t have! The chocolate layer is thin enough to be crispy and light in flavor! Highly recommend this icecream! Now if only they would stop selling out!",5.0,5.0,5.0,
35_hd,Key3,2019-08-19,5,OMG.... people look at this pint!,5,0,"I usually don’t write reviews ( yeah bad I know, especially when you are happy with the product) I enjoyed this ice cream to the point of disappointment. I ate the entire thing in one sitting and became upset because it’s now gone! (Again, bad I know) each flavor had the right amount sweetfullness and flavor. The white chocolate wasn’t overpowering and added the right touch of richness. I love love love this ice cream and this is coming from a person who always skips the ice cream and goes straight for the cake! You guys get an A+!!! Please get this flavor in rotation!",5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
35_hd,Tabitha,2019-11-19,5,Wow! You really did this one right!,0,0,"I’m usually more of a chocolate ice cream person, and this was the only one not chocolate or coffee flavored that I brought home during a sale.",5.0,5.0,5.0,Perfectly Balanced Flavor
35_hd,RedLaydee88,2020-04-18,4,Needs more tart fruity flavor,1,0,The lemon and raspberry flavors could use more of a punch (acidity). A thicker raspberry flavor would also help. The ice cream texture and the amount/quality of the white chocolate are excellent.,3.0,4.0,5.0,"High Quality Ingredients,Creamy Texture"
35_hd,dimtz22,2018-06-22,5,ABSOLUTELY AMAZING!!!,2,0,"I never thought that I would find an ice cream that I would consider grabbing before my favorite Strawberry Haagen Dazs, but this flavor ranks high up there and I will definitely be swapping between the two. Not too sweet, no artificial raspberry or lemon flavor. To me it has a very light homemade flavor, but them packs a punch with the classic HD taste. SOOOO impressed by this ice cream!!!",5.0,5.0,5.0,
35_hd,Cathryn496,2019-03-05,5,Lemon Raspberry White Chocolate,1,0,"I've been an ice cream lover most my life . I've tried several brands and only a couple are as cold clean and texture that Haagen-Dazs has. My favorite flavor is , lemon white chocolate raspberry crispy layers. Why can't I buy it in larger sizes than 14 ozs.? I'm having a celebration of life after my mother's funeral on March 11th and would like to serve this flavor at her reception . Where can I buy larger containers of this flavor ? I didn't want to have many ice cream cartons sitting around.",5.0,5.0,5.0,Perfectly Balanced Flavor
35_hd,Berty,2020-07-04,5,Pineapple & Coconut,0,0,The whole line is delicious! every week I try a different flavor and each one has a special flavor for each moment.,5.0,5.0,5.0,"Perfectly Balanced Flavor,Interesting Flavor,High Quality Ingredients,Indulgent,Creamy Texture,Simply Rewarding"
35_hd,Noveltygirl,2018-04-11,5,New Favorite,2,0,"I am a vanilla girl (favorite ice cream) all the way, but I love when Haagen-Dazs comes up with a ice cream that makes you feel like a child in a candy store. This is one of the best!!!! Great Job.",5.0,5.0,5.0,
35_hd,Jennifer,2018-06-29,1,A Total Let Down,2,0,The layers of raspberry and lemon are not as pictured on this website. I basically do not taste any lemon and definitely do not taste raspberry. If I could upload a picture I would.,1.0,2.0,2.0,
35_hd,Skeezicks,2018-04-11,5,Possibly the best ice cream flavor ever!,2,0,"Wasn't sure about this flavor combination, until I tried it. Possibly the best ice cream flavor ever! Was sold out when I went back for more.",5.0,5.0,5.0,
35_hd,CP157,2018-04-17,5,My absolute favorite!!!,2,0,This one is so delicious. Finally an amazing flavor including lemon. Please don’t ever get rid of it.,5.0,5.0,5.0,
35_hd,TheBalesky,2019-08-06,5,Simply Amazing,1,0,This is simply the best flavor I have ever put in my face! I am a culinary snob and this is by far my favorite. It is light sweet and sour with a nice pallate cleanse from the smooth white chocolate. I have to travel out of state to get this now (I can not find it in Houston). I love this...this would probably be the dessert I would eat if I had one more day to live.,5.0,5.0,5.0,"Perfectly Balanced Flavor,Creamy Texture"
35_hd,madison9595,2018-06-07,5,The best ice cream ever,1,0,Literally the best ice cream I have ever eaten. I ate a whole pint in one sitting. The white chocolate layers are perfectly thin that you get some in every bite but not too much. The layers go all the way to the bottom. Obsessed is an understatement everyone needs this in their lives!!!!! Please dont ever make this flavor go away.,5.0,5.0,5.0,
35_hd,Joseph and Anne,2019-07-23,5,Awesome balance of tastes,1,0,The lemom-rasberry trio is the best tasting blend of sweet and lemony then the addition of the white chocolate.This the most satisfying ice cream we have ever had.My wife and I can eat a pint and then look for more. We want to thank Haagen-Dazs for this wonderful confectionary.,5.0,5.0,5.0,Perfectly Balanced Flavor
35_hd,Matt,2019-03-07,3,"Great concept, but...",0,0,"When I discovered this at Target...I was so excited to taste the new trio concept. Especially a lemon & raspberry with whit chocolate, sounded brilliant! I absolutely enjoyed the texture!! Unfortunately, although I love Raspberry...the lemon didn't make the appearance I was hoping for. The raspberry was overpowering, and left me lingering for the lemon flavor.",2.0,4.0,4.0,
