key,author,date,stars,title,helpful_yes,helpful_no,text
24_talenti,gingerh1,2019-12-30,3,,0.0,0.0,Not the best Ice cream In my opinion. Too expensive. Doesnt have a creamy texture. Wasnt a fan of the flavor either.
24_talenti,shii_lovescococurls,2018-09-09,5,,0.0,0.0,When I lose weight this is my skinny cheat cheat to go to gelato xoxox very yummy and not very sweet which is a plus
24_talenti,Steve 123,2019-02-06,5,Yooooooooooo,0.0,0.0,Fire fire fire that’s all I’m going to say about this flavor. I eat the whole container and I really don’t even care
24_talenti,rachelc203,2020-05-07,4,,0.0,0.0,Good for mint chocolate chip. First time having and was good. Twist off lid so easy to close to save some for later
24_talenti,marymartin97,2018-07-14,5,,0.0,0.0,Has a very strong mint flavor. If you don't like mint I wouldn't recommend it. Otherwise really good. Super creamy.
24_talenti,trxppysrey,2019-07-20,5,,0.0,0.0,Really refreshing and minty! Love the taste and I would definitely buy it again ! Other flavors are really good too
24_talenti,rosaliec6,2020-07-10,5,,0.0,0.0,"Talenti is one of the best tasting gelatos on the market, Reminds me of the gelato I eat in Italy very affordable."
24_talenti,chantellc,2019-05-05,5,,0.0,0.0,I looooove talenti! Mint gelato is the bomb. The taste is perfect and its not too sweet. Its light enough As well.
24_talenti,kassidyraew,2019-06-16,5,,0.0,0.0,I love mint flavoring and so this is up there for me! Its perfectly creamy and the chocolate is very high quality.
24_talenti,celeste0613,2019-07-12,5,,0.0,0.0,This is so creamy. Its a bit pricy but overall this is my favorite brand. Ice cream melts perfectly in your mouth.
24_talenti,ashleym649,2020-06-11,5,,0.0,0.0,my favorite mint chip ice cream its creamy and smooth a little more pricey then other ice creams but taste great
24_talenti,kennedyj12,2020-07-26,3,,0.0,0.0,very tasty especially as someone who doesn't love mint all the time. it keeps well and is always a great treat!
24_talenti,samanthac128,2019-10-23,5,,0.0,0.0,Out of the 2 flavors I've tried so far this is my favorite! I am a huge mint chocolate chip fan. So delicious!
24_talenti,karencakes,2020-03-09,5,,0.0,0.0,"This is a great gelato. It has good flavor and a nice texture. I like the containers that it comes in, too."
24_talenti,vawnv,2018-10-03,5,,0.0,0.0,I love this! It is a wonderful mint flavor and a beautiful consistency. I want some more of it now in fact.
24_talenti,myn15,2020-05-04,4,,0.0,0.0,Its so refreshing and its a lot lighter than ice cream so theres no regret after finishing a full cup of it.
24_talenti,lyslys,2017-03-26,5,amazing,0.0,0.0,this gelato was sent from the heavens above. i'm craving it so hard right now. i just want this ice cream.
24_talenti,haleighs10,2020-03-04,5,,0.0,0.0,I love mint ice cream. This is my favorite because the chocolate is little shavings instead of big chunks!
24_talenti,76503a,2019-06-08,5,,0.0,0.0,We love this treat! Always so many flavors and options to choose from Talenti Mediterranean Mint Gelato.
24_talenti,nevaehb5f08,2018-08-02,5,,0.0,0.0,This mint flavor is insane like it is super strong but just enough. I enjoyed every last bite of it.
24_talenti,littlel4b54,2019-06-22,4,,0.0,0.0,Great taste and texture. Really smooth. Friends love this when they come over. Good price point too.
24_talenti,homec,2020-06-20,5,,0.0,0.0,"This is a must get. It is so refreshing to eat, especially after dinner. And such a beautiful color"
24_talenti,ivysb6b4,2018-11-03,4,,0.0,0.0,"Not my favorite mint chip ever (that’s blue bell lol), but it’s definitely up there and a good one!"
24_talenti,MintyFresh,2019-01-17,5,Great Flavor,0.0,0.0,Always looking for new Mint flavors- this was awesome! Very refreshing dessert after spicy meal.
24_talenti,its_melinda_jane,2018-11-09,5,,0.0,0.0,This quickly turned into my favorite ice cream! It’s healthier and tastier! I highly recommend!
24_talenti,brittybits,2020-07-16,5,,0.0,0.0,Delicious!! Super creamy with a decent ratio of ice cream to chocolate chips. This is my go-to!
24_talenti,member80308,2019-02-04,5,,0.0,0.0,I can always count on talenti to satisfy my sweet tooth. Tastes amazing super creamy and good.
24_talenti,alyssac6c8f,2019-11-21,5,,0.0,0.0,I love mint. I love gelato. I love natural flavors. This has a great combination of all three
24_talenti,kerif2,2018-12-10,5,,0.0,0.0,I love mint chocolate chip ice cream so decided to give this a try and I wasn’t disappointed
24_talenti,candacembefe,2018-08-10,5,,0.0,0.0,This is my go-to when I’m nauseous. It has magical powers and almost always gets rid of it.
24_talenti,melanieeeee,2020-02-04,5,,0.0,0.0,I am such a mint lover so I love this talenti mint ice cream! It is so yummy and delicious
24_talenti,ashlylynn,2019-05-07,5,,0.0,0.0,Absolutely love it's so good and Tasty Definitely a must try. . So yummy and delicious!!!!
24_talenti,emileys3,2020-06-05,5,,0.0,0.0,Super rich and creamy. Great mint flavor and chocolate chunks! Excellent flavor and brand
24_talenti,celestev13,2020-06-06,2,,0.0,0.0,Im not that big of a fan of mint ice cream. The texture was nice and smooth but to minty.
24_talenti,polkadotspearls,2020-06-18,5,,0.0,0.0,I like this because it tastes like real mint and not synthetic mint like most ice creams
24_talenti,allieeg,2020-07-29,5,,0.0,0.0,Mint is my favorite and I think for the price its great. Luxurious gelato its delicious!
24_talenti,nicolea97,2019-09-03,5,,0.0,0.0,This is really good! The flavor is amazing! This is great snack or dessert after dinner.
24_talenti,jrhoades2,2020-02-10,5,,0.0,0.0,"Such a lovely minty gelato. Super refreshing mint flavor and creamy, indulgent texture."
24_talenti,Prodigious1one,2019-05-14,5,Wonderful ice cream,0.0,0.0,Really good ice cream. I found it better than Haagen Dazs chocolate chip cookie dough.
24_talenti,,2019-02-03,5,,0.0,0.0,Best ever. My favorite ice cream. I buy it on sale because it is pricey. But worth it.
24_talenti,sarietorbie,2018-06-09,5,,0.0,0.0,So refreshing. Smooth and creamy and delicious! One of my favorite flavors of talenti.
24_talenti,airickuhm,2018-06-13,5,,0.0,0.0,"So smooth and tasty. I love the containers they come in to, I reuse them every time."
24_talenti,Mike12,2019-03-09,4,Its good,0.0,0.0,I love the mint part the ice cream but the chocolate part kind of killed it for me
24_talenti,kzbeautycoach,2020-04-06,2,,0.0,0.0,"This is not a very good mint ice cream. Bitter taste that lingers. Do not recommend.
Thanks for reaching out - we're so sorry to learn about your experience with our Talenti Mediterranean Mint Gelato! Our team is disappointed to learn that this product didn't perform to your expectations. We'd like a chance to hear more about this experience, so please reach out to our Consumer Services team directly at consumer.services@unilever.com. We look forward to your email!"
24_talenti,alexao11,2019-07-24,5,,0.0,0.0,Ughh I love this ice cream omg this ice cream is so creamy I just love it Im in love
24_talenti,mirandajoyee,2020-03-13,5,,0.0,0.0,Mint chocolate chip gelato. Mint chocolate chip is my favorite flavor and gelato is
24_talenti,mrsjerseyrn,2019-02-01,5,,0.0,0.0,This gelato is pure heaven . Super creamy and perfect ratio of chips to ice cream
24_talenti,kentucky,2018-12-17,5,Deliciousness,0.0,0.0,So very good! Only wish the chocolate shavings/chips were a bit larger.
24_talenti,Lawren,2018-12-30,5,Tastes so good,0.0,0.0,I love it so much it’s rich and full and it’s not like boring ice cream
24_talenti,Adrianna,2018-07-31,5,Best Gelato Ever!!!,0.0,0.0,This stuff is absolutely delicious. My most favorite gelato flavor!
24_talenti,bri02,2020-02-29,5,this stuff bomb,0.0,0.0,it’s my favorite gelato of all time! it picks me up when i’m down
24_talenti,Sami,2019-04-25,5,Melts in your mouth,0.0,0.0,Soooooo addicting it is scrumptious melt in your mouth amazing.
24_talenti,Yareni,2020-03-10,5,Great flavor,0.0,0.0,Great flavor. It has great taste. Wonderful! Perfect color.
24_talenti,LorrieC,2019-08-31,5,love it,0.0,0.0,Love the mint I can eat the whole container in 1 setting!!
24_talenti,Tiffurnys,2018-03-23,5,The Best,0.0,0.0,Mediterranean Mint Chocolate Chip... It's addicting!!!
24_talenti,Jneg228,2020-01-28,5,Best mint chip ever!,0.0,0.0,This is THE BEST mint chip ice cream I have ever had!
24_talenti,Pteronarcyd,2019-02-24,5,Proof ...,0.0,0.0,"of God's existence (in regard to taste, not health)."
24_talenti,Bree0724,2019-07-02,5,Nothing compares,0.0,0.0,THIS IS THE BEST HANDS DOWN ! MY FAVORITE FLAVOR !!!
25_talenti,madwolf,2019-04-26,5,MUST TRY,50.0,3.0,"I tried the mint layers tonight and it is the best thing. I love ice cream, store bought and in shoppes, but this mint layers was the most amazing thing ever. THE FUDGE AND HUGE COOKIE CRUNCH YUM. Better then my all time favorite of carvel with hot fudge and crunchies. I don't know how you crafted this but keep it up, so delicious."
25_talenti,LLucy1234,2019-06-12,5,Yummy delicious :))) love it!!,22.0,0.0,Love it !!! Definitely will be regular item in my freezer :)))
25_talenti,Ssmboop,2019-06-12,5,The best mint of all time,13.0,0.0,This is like a hot fudge sundae with mint ice cream except it is on steroids. This flavor is the best chocolate mint combo I have ever had. Hard to find sometimes because it is soooo good. This is a home run idea idea with these layers. You cant get these flavors and quality from any other brand.
25_talenti,weaselvet,2019-05-23,5,Do your mouth a favor,14.0,0.0,"This may be the best thing I have ever eaten! The mint gelato alone would be superb, but then you hit the cookie crunch and just when you think there’s no way it could get better,,, BOOM fudge. This stuff is AMAZING."
25_talenti,Sushifox,2019-06-10,5,I ate the whole thing in a day!,25.0,1.0,"I usually eat ice cream really slow. I'll eat a few bites and put it away for another day, but this pint was finished in a day!"
25_talenti,StarB,2019-06-03,5,TASTES AMAZING,20.0,1.0,Omgggg!!!! I have been looking for the mint fudge cookie and I FINALLLY found it today! It tastes so amazing! I could of eaten the whole thing! Tastes like a thin mint! Delicious Delicious! I would recommend this product to anyone.
25_talenti,Odilia26,2020-06-16,5,Best mint ice cream I’ve ever had!!,1.0,0.0,"When I seen this jar of ice cream on the freezer shelf I knew I had to try it since my favorite flavor of ice cream is mint and lord oh lord on lord was it AMAZINGG finished the jar in 2 nights it was so delicious for anyone that likes mint Flavor ice cream I HIGHLY recommend MINT FUDGE COOKIE talentni can’t wait to try the other flavor completely and underlying in love p.s I forgot to take a before I eat it all picture, I was caught up in all the deliciousness.!!"
25_talenti,Megleg11,2019-04-25,5,Amazing!,34.0,4.0,The textures are incredible! Went to culinary school in Italy and this is the closest you can get!
